id_loss,claim_amount,leakage_label,pet_breed,pet_species,owner_age,number_of_previous_claims,days_to_claim,policy_tenure
2508,214.21,0,spaniel,dog,38,7,0,39
2509,199.94,0,bengal,cat,50,1,9,5
2510,351.62,0,labrador,dog,52,2,2,9
2511,260.32,0,siamese,cat,52,1,12,36
2512,410.3,1,bulldog,dog,42,0,2,4
2513,210.0,0,bulldog,dog,32,1,9,4
2514,529.14,0,labrador,dog,51,1,4,1
2515,46.79,0,bulldog,dog,39,1,15,50
2516,230.69,0,retriever,dog,32,4,12,24
2517,366.54,0,retriever,dog,39,1,13,32
2518,282.81,0,ragdoll,cat,47,1,14,51
2519,337.57,0,bulldog,dog,58,0,5,38
2520,215.49,0,spaniel,dog,38,5,12,11
2521,229.78,0,bulldog,dog,45,1,13,58
2522,212.57,0,maine_coon,cat,32,3,3,23
2523,338.67,1,bengal,cat,46,0,5,11
2524,629.1,0,retriever,dog,36,1,18,26
2525,286.02,0,retriever,dog,45,2,24,52
2526,141.26,0,labrador,dog,36,2,15,6
2527,305.2,0,spaniel,dog,45,1,6,21
2528,281.99,0,ragdoll,cat,36,0,6,42
2529,106.25,0,bulldog,dog,46,1,22,47
2530,225.87,0,spaniel,dog,52,0,35,19
2531,114.39,0,spaniel,dog,40,1,29,27
2532,167.84,0,bengal,cat,48,1,2,28
2533,356.14,0,persian,cat,46,3,36,2
2534,486.21,1,spaniel,dog,30,2,6,40
2535,257.3,1,labrador,dog,57,3,10,35
2536,174.14,0,persian,cat,32,1,6,58
2537,203.3,1,persian,cat,37,1,10,24
2538,194.17,0,siamese,cat,51,0,1,18
2539,181.13,0,spaniel,dog,40,0,9,7
2540,185.45,0,retriever,dog,47,3,5,42
2541,109.16,0,maine_coon,cat,31,2,9,52
2542,166.41,1,persian,cat,37,3,5,47
2543,298.51,0,spaniel,dog,28,0,1,12
2544,218.23,0,retriever,dog,47,3,32,41
2545,223.81,1,retriever,dog,26,0,6,53
2546,612.66,0,labrador,dog,32,1,13,11
2547,228.17,0,retriever,dog,49,1,4,54
2548,549.32,0,labrador,dog,39,1,2,50
2549,202.38,1,maine_coon,cat,35,0,1,29
2550,98.67,0,poodle,dog,41,0,17,22
2551,342.29,0,spaniel,dog,63,2,13,54
2552,458.82,0,poodle,dog,58,1,16,3
2553,266.48,0,spaniel,dog,44,3,16,24
2554,276.21,1,retriever,dog,76,0,5,55
2555,130.89,1,spaniel,dog,44,3,1,29
2556,339.62,0,spaniel,dog,53,1,2,54
2557,281.94,0,spaniel,dog,34,0,20,38
2558,191.25,0,bulldog,dog,49,1,2,51
2559,258.77,1,bulldog,dog,38,1,7,27
2560,123.25,0,poodle,dog,40,2,12,49
2561,286.81,0,bulldog,dog,57,2,1,42
2562,821.11,0,bulldog,dog,48,0,3,40
2563,127.93,0,retriever,dog,43,0,14,34
2564,183.68,0,bengal,cat,57,2,6,15
2565,272.22,1,poodle,dog,41,2,7,18
2566,370.22,0,retriever,dog,36,0,20,11
2567,541.92,1,poodle,dog,33,1,13,24
2568,519.99,0,retriever,dog,39,5,6,15
2569,384.58,1,poodle,dog,32,0,9,43
2570,173.88,0,poodle,dog,48,0,12,23
2571,112.2,0,spaniel,dog,46,1,17,13
2572,114.23,0,poodle,dog,60,2,15,4
2573,222.48,0,poodle,dog,44,0,7,35
2574,230.78,0,ragdoll,cat,44,6,2,53
2575,221.63,0,labrador,dog,49,2,6,59
2576,321.15,0,poodle,dog,40,2,9,41
2577,481.73,0,spaniel,dog,45,0,5,8
2578,268.91,0,labrador,dog,41,3,14,30
2579,570.62,1,maine_coon,cat,49,2,16,16
2580,345.26,1,spaniel,dog,53,1,2,7
2581,148.85,0,maine_coon,cat,40,1,9,25
2582,117.98,0,retriever,dog,40,3,4,19
2583,276.62,0,poodle,dog,55,1,2,17
2584,203.88,0,retriever,dog,42,2,13,30
2585,204.45,0,spaniel,dog,59,0,13,38
2586,295.09,0,ragdoll,cat,34,0,12,15
2587,930.13,0,spaniel,dog,23,0,4,28
2588,290.28,1,retriever,dog,31,2,25,37
2589,88.43,0,siamese,cat,50,1,3,20
2590,149.08,0,persian,cat,37,3,10,24
2591,178.65,0,spaniel,dog,35,2,5,3
2592,436.81,1,bengal,cat,44,1,5,2
2593,298.08,1,bengal,cat,50,1,11,8
2594,472.59,0,ragdoll,cat,51,0,21,44
2595,151.82,0,retriever,dog,26,3,2,14
2596,143.79,0,bulldog,dog,38,0,8,49
2597,326.03,0,spaniel,dog,53,0,3,13
2598,89.35,0,poodle,dog,36,0,17,10
2599,576.61,0,maine_coon,cat,34,1,9,3
2600,449.68,0,siamese,cat,33,1,3,16
2601,222.19,0,poodle,dog,49,2,2,25
2602,357.37,0,bulldog,dog,47,3,1,44
2603,293.06,0,retriever,dog,39,1,3,27
2604,247.66,0,bulldog,dog,33,2,10,17
2605,271.52,0,retriever,dog,44,1,19,30
2606,178.59,0,labrador,dog,35,2,9,20
2607,217.86,0,poodle,dog,48,0,2,19
2608,462.91,0,poodle,dog,38,5,7,1
2609,328.69,1,labrador,dog,41,3,1,46
2610,118.33,0,maine_coon,cat,37,2,8,27
2611,244.33,1,maine_coon,cat,45,2,23,24
2612,532.13,0,retriever,dog,28,3,11,42
2613,137.41,0,poodle,dog,29,2,7,46
2614,207.84,0,labrador,dog,38,4,21,29
2615,273.29,0,retriever,dog,34,1,3,21
2616,310.95,1,retriever,dog,30,2,13,48
2617,349.11,1,labrador,dog,47,2,31,38
2618,370.58,1,poodle,dog,32,1,3,30
2619,249.98,1,siamese,cat,30,1,10,19
2620,239.98,0,bulldog,dog,37,2,33,25
2621,517.36,0,bulldog,dog,55,2,21,37
2622,379.79,1,bengal,cat,34,3,23,13
2623,280.58,0,retriever,dog,30,1,13,35
2624,193.37,0,spaniel,dog,62,3,4,24
2625,279.91,1,retriever,dog,40,1,30,53
2626,291.49,0,spaniel,dog,54,3,4,46
2627,318.52,0,labrador,dog,23,1,3,51
2628,157.87,0,labrador,dog,29,2,3,28
2629,199.15,0,poodle,dog,56,5,7,24
2630,176.05,0,ragdoll,cat,38,1,10,11
2631,262.43,0,retriever,dog,22,0,8,59
2632,146.1,0,ragdoll,cat,55,3,2,45
2633,339.4,1,spaniel,dog,28,1,16,1
2634,463.6,0,labrador,dog,38,3,1,26
2635,251.93,0,spaniel,dog,36,1,8,15
2636,188.24,0,spaniel,dog,40,3,6,20
2637,492.37,0,bulldog,dog,42,1,13,56
2638,192.4,0,ragdoll,cat,24,3,5,14
2639,376.64,0,maine_coon,cat,58,4,7,9
2640,368.28,0,siamese,cat,47,1,1,46
2641,162.76,1,retriever,dog,46,1,11,29
2642,340.94,0,bulldog,dog,41,1,19,22
2643,244.13,1,persian,cat,48,5,5,32
2644,273.86,0,bulldog,dog,39,3,6,41
2645,102.48,0,retriever,dog,36,2,10,42
2646,221.37,0,persian,cat,47,0,3,53
2647,142.51,0,bulldog,dog,39,0,3,15
2648,153.63,0,siamese,cat,36,3,10,27
2649,133.93,0,maine_coon,cat,42,1,18,59
2650,210.01,0,spaniel,dog,51,0,8,37
2651,349.78,0,spaniel,dog,28,3,15,13
2652,230.54,0,poodle,dog,41,1,6,30
2653,368.01,0,spaniel,dog,38,1,0,43
2654,163.17,0,spaniel,dog,40,0,6,47
2655,228.54,0,bengal,cat,41,1,0,11
2656,130.87,0,spaniel,dog,28,1,10,10
2657,288.28,0,siamese,cat,45,2,23,20
2658,189.27,0,spaniel,dog,39,2,16,51
2659,261.09,1,labrador,dog,33,1,7,46
2660,207.29,0,persian,cat,31,1,1,53
2661,173.39,0,spaniel,dog,40,1,11,17
2662,531.86,0,bulldog,dog,60,0,9,10
2663,453.91,0,poodle,dog,45,3,6,19
2664,263.93,0,spaniel,dog,49,3,1,39
2665,735.76,0,persian,cat,33,1,8,52
2666,367.25,0,bulldog,dog,46,1,13,22
2667,203.52,0,poodle,dog,38,2,8,4
2668,510.33,0,spaniel,dog,51,1,2,54
2669,215.9,0,poodle,dog,28,4,20,26
2670,434.34,0,bengal,cat,34,1,12,54
2671,233.86,0,retriever,dog,31,2,3,34
2672,347.74,1,bulldog,dog,30,2,15,50
2673,409.28,0,poodle,dog,21,3,18,43
2674,268.75,1,retriever,dog,43,1,8,23
2675,370.36,0,spaniel,dog,54,2,3,8
2676,268.17,1,spaniel,dog,37,0,10,7
2677,343.98,0,poodle,dog,33,2,3,34
2678,224.67,0,retriever,dog,54,3,1,57
2679,393.17,0,bulldog,dog,22,2,1,33
2680,258.96,1,spaniel,dog,53,1,10,59
2681,94.45,0,ragdoll,cat,57,2,4,19
2682,255.45,0,bengal,cat,37,3,10,39
2683,315.67,0,bulldog,dog,31,2,12,1
2684,265.52,0,spaniel,dog,34,3,20,41
2685,180.66,0,poodle,dog,62,3,13,40
2686,234.33,0,persian,cat,56,2,21,42
2687,327.65,0,poodle,dog,52,2,5,3
2688,365.69,0,poodle,dog,30,0,8,10
2689,109.25,0,ragdoll,cat,33,2,10,6
2690,158.2,0,maine_coon,cat,19,6,8,26
2691,560.6,0,maine_coon,cat,24,1,8,4
2692,221.32,0,spaniel,dog,65,1,13,18
2693,174.7,0,ragdoll,cat,36,0,6,50
2694,1051.7,0,poodle,dog,36,0,5,17
2695,92.72,0,retriever,dog,33,0,5,33
2696,277.89,0,bengal,cat,38,3,1,44
2697,387.95,1,siamese,cat,31,1,5,31
2698,131.79,0,labrador,dog,42,0,18,14
2699,258.02,0,spaniel,dog,55,0,2,27
2700,264.88,0,labrador,dog,40,3,3,13
2701,147.13,0,spaniel,dog,37,1,19,56
2702,394.32,0,retriever,dog,38,0,0,28
2703,363.29,0,bulldog,dog,76,0,8,6
2704,94.18,0,labrador,dog,36,0,8,55
2705,390.27,0,ragdoll,cat,52,1,23,37
2706,271.0,0,bengal,cat,41,1,10,35
2707,140.77,0,bulldog,dog,37,1,9,46
2708,412.7,0,spaniel,dog,63,1,31,6
2709,184.39,0,spaniel,dog,45,2,15,30
2710,113.14,0,bulldog,dog,43,2,5,43
2711,249.74,1,spaniel,dog,42,3,8,19
2712,271.99,0,spaniel,dog,47,1,7,54
2713,126.69,0,ragdoll,cat,53,0,3,22
2714,393.39,0,spaniel,dog,21,0,15,37
2715,833.87,0,labrador,dog,50,3,4,44
2716,256.71,1,bulldog,dog,37,2,10,14
2717,235.2,0,bulldog,dog,32,1,36,42
2718,98.47,1,poodle,dog,37,1,14,6
2719,769.02,1,retriever,dog,40,3,4,2
2720,313.99,0,retriever,dog,37,1,7,24
2721,263.87,0,spaniel,dog,49,3,3,49
2722,96.56,0,bulldog,dog,50,1,9,34
2723,216.66,0,labrador,dog,45,5,3,20
2724,439.77,0,labrador,dog,38,1,9,31
2725,398.92,0,maine_coon,cat,52,3,22,50
2726,268.08,0,retriever,dog,50,0,12,17
2727,219.04,0,maine_coon,cat,18,2,6,4
2728,275.64,0,retriever,dog,44,2,9,43
2729,191.33,0,poodle,dog,29,1,4,27
2730,186.01,0,poodle,dog,42,1,12,1
2731,508.0,0,poodle,dog,43,1,2,23
2732,156.82,0,bulldog,dog,37,1,17,10
2733,339.81,0,bengal,cat,43,0,24,25
2734,258.73,0,bengal,cat,27,2,18,23
2735,230.56,0,siamese,cat,32,1,2,22
2736,390.59,1,ragdoll,cat,65,2,6,5
2737,151.77,1,bulldog,dog,32,1,31,32
2738,290.16,0,spaniel,dog,52,4,8,5
2739,287.5,0,poodle,dog,38,1,5,20
2740,128.3,0,retriever,dog,39,1,1,9
2741,151.43,0,spaniel,dog,34,1,7,48
2742,593.58,0,spaniel,dog,30,2,11,13
2743,164.18,0,poodle,dog,44,5,10,17
2744,190.06,0,bulldog,dog,45,0,15,59
2745,250.74,1,retriever,dog,29,3,4,17
2746,201.63,0,poodle,dog,57,4,11,57
2747,282.57,0,maine_coon,cat,45,1,6,22
2748,256.13,0,spaniel,dog,46,3,2,17
2749,374.04,0,maine_coon,cat,25,2,6,46
2750,125.58,0,spaniel,dog,40,2,9,48
2751,503.43,1,bulldog,dog,51,1,0,38
2752,130.01,1,bengal,cat,53,4,21,4
2753,360.21,1,bulldog,dog,37,2,0,44
2754,184.15,0,poodle,dog,35,2,7,32
2755,402.19,0,bulldog,dog,52,2,3,49
2756,486.48,0,poodle,dog,49,3,7,51
2757,374.18,1,labrador,dog,28,0,10,31
2758,416.8,0,labrador,dog,37,3,5,2
2759,121.33,0,ragdoll,cat,25,0,5,33
2760,354.73,0,bulldog,dog,55,3,5,39
2761,82.17,0,poodle,dog,41,1,5,7
2762,346.97,1,spaniel,dog,42,2,11,21
2763,377.82,0,siamese,cat,48,2,7,58
2764,361.3,0,labrador,dog,24,1,6,38
2765,148.01,0,retriever,dog,55,2,3,29
2766,204.89,0,persian,cat,58,1,8,20
2767,285.64,0,retriever,dog,34,1,3,50
2768,236.72,0,ragdoll,cat,36,1,12,15
2769,184.39,0,poodle,dog,55,1,3,24
2770,201.46,0,spaniel,dog,24,2,4,10
2771,216.46,0,labrador,dog,33,2,11,8
2772,433.24,1,labrador,dog,65,1,9,43
2773,172.63,0,ragdoll,cat,53,1,20,21
2774,181.49,1,ragdoll,cat,52,1,12,45
2775,754.84,0,maine_coon,cat,57,1,17,54
2776,222.66,0,siamese,cat,47,1,16,22
2777,164.79,1,poodle,dog,55,1,8,14
2778,423.79,0,maine_coon,cat,33,3,10,51
2779,143.36,0,poodle,dog,44,1,17,52
2780,454.07,1,siamese,cat,32,4,20,51
2781,885.67,0,retriever,dog,39,3,26,31
2782,168.49,0,retriever,dog,51,1,10,57
2783,342.52,1,poodle,dog,43,1,7,29
2784,135.03,0,siamese,cat,32,2,15,14
2785,308.13,0,spaniel,dog,49,0,7,50
2786,611.05,0,labrador,dog,58,3,6,18
2787,242.68,0,ragdoll,cat,33,2,7,40
2788,198.78,0,labrador,dog,53,3,4,7
2789,612.54,0,retriever,dog,63,2,7,14
2790,502.8,0,poodle,dog,42,0,11,52
2791,105.69,0,siamese,cat,25,2,4,48
2792,383.53,0,poodle,dog,35,2,15,48
2793,180.97,0,retriever,dog,41,0,12,18
2794,214.06,0,siamese,cat,40,1,10,7
2795,434.96,0,poodle,dog,40,1,4,10
2796,127.54,0,siamese,cat,45,2,8,51
2797,223.19,0,spaniel,dog,70,3,10,30
2798,194.68,0,bulldog,dog,43,0,3,22
2799,182.8,1,labrador,dog,55,2,9,2
2800,298.53,0,bulldog,dog,27,1,5,52
2801,235.67,0,persian,cat,42,0,17,41
2802,136.7,0,bulldog,dog,39,1,9,55
2803,627.79,0,spaniel,dog,23,1,8,19
2804,343.31,1,maine_coon,cat,39,1,16,50
2805,173.79,0,labrador,dog,54,1,22,43
2806,137.6,0,bulldog,dog,55,0,3,8
2807,583.15,1,maine_coon,cat,34,1,8,55
2808,473.83,0,bengal,cat,49,0,9,37
2809,623.59,0,spaniel,dog,47,2,17,24
2810,170.29,0,ragdoll,cat,37,0,7,24
2811,261.92,0,spaniel,dog,53,0,3,14
2812,273.54,0,bengal,cat,47,2,3,59
2813,173.71,0,spaniel,dog,38,1,6,30
2814,572.75,0,poodle,dog,51,1,22,54
2815,242.03,0,bulldog,dog,23,2,2,55
2816,285.3,0,poodle,dog,40,3,6,4
2817,237.03,1,persian,cat,44,1,8,2
2818,149.16,0,maine_coon,cat,49,0,3,30
2819,176.2,0,ragdoll,cat,32,3,6,10
2820,216.22,0,labrador,dog,53,1,23,31
2821,90.51,0,poodle,dog,60,0,8,42
2822,291.14,0,ragdoll,cat,51,2,1,48
2823,178.22,1,labrador,dog,39,4,1,29
2824,139.83,0,retriever,dog,45,0,3,49
2825,275.22,0,bengal,cat,18,0,9,56
2826,427.33,0,poodle,dog,41,0,4,45
2827,486.34,0,labrador,dog,47,2,2,23
2828,216.33,1,poodle,dog,34,2,5,57
2829,288.2,0,spaniel,dog,49,2,2,47
2830,393.48,0,spaniel,dog,40,5,15,10
2831,280.85,1,maine_coon,cat,55,1,12,36
2832,158.61,0,retriever,dog,22,0,4,19
2833,166.86,0,siamese,cat,43,2,3,20
2834,387.99,0,poodle,dog,38,2,6,35
2835,165.02,1,siamese,cat,35,2,7,42
2836,167.05,0,spaniel,dog,37,0,0,45
2837,202.35,0,maine_coon,cat,29,1,8,22
2838,290.31,1,poodle,dog,42,1,1,51
2839,202.87,0,spaniel,dog,47,0,0,3
2840,234.15,0,bulldog,dog,38,0,13,14
2841,310.02,0,spaniel,dog,42,1,0,1
2842,234.43,0,bulldog,dog,45,2,7,44
2843,288.52,0,spaniel,dog,47,0,1,32
2844,156.91,0,spaniel,dog,40,5,1,3
2845,483.55,1,siamese,cat,39,3,8,22
2846,371.82,0,siamese,cat,47,1,15,43
2847,103.5,0,bulldog,dog,42,3,2,48
2848,277.98,0,bulldog,dog,46,0,2,24
2849,405.54,0,retriever,dog,40,4,9,25
2850,267.23,0,retriever,dog,35,1,3,35
2851,990.81,0,retriever,dog,41,3,12,32
2852,447.13,0,spaniel,dog,39,3,19,10
2853,205.76,0,poodle,dog,52,3,10,26
2854,226.27,1,bengal,cat,40,2,1,10
2855,152.26,0,maine_coon,cat,55,0,8,30
2856,223.68,0,ragdoll,cat,61,1,4,34
2857,295.03,0,labrador,dog,52,2,3,14
2858,244.8,0,poodle,dog,70,0,6,15
2859,339.06,0,labrador,dog,56,0,8,20
2860,241.8,0,poodle,dog,18,2,12,33
2861,351.68,0,maine_coon,cat,44,0,6,22
2862,552.66,0,spaniel,dog,39,1,14,5
2863,222.48,0,labrador,dog,45,2,20,43
2864,284.31,0,retriever,dog,26,3,0,41
2865,221.64,0,siamese,cat,45,3,7,23
2866,167.55,0,bengal,cat,49,1,12,18
2867,212.48,0,spaniel,dog,32,3,5,48
2868,149.93,0,poodle,dog,40,1,5,38
2869,184.52,0,ragdoll,cat,34,1,14,12
2870,256.66,0,bengal,cat,38,0,4,48
2871,435.38,0,poodle,dog,39,1,4,51
2872,356.07,1,maine_coon,cat,41,0,11,40
2873,259.32,0,spaniel,dog,43,1,14,13
2874,200.48,0,bengal,cat,40,2,0,5
2875,468.14,0,poodle,dog,40,2,3,36
2876,187.82,0,siamese,cat,61,2,31,21
2877,228.45,0,spaniel,dog,28,0,4,31
2878,405.79,0,siamese,cat,23,1,40,16
2879,108.26,0,bulldog,dog,50,2,21,39
2880,404.17,0,retriever,dog,34,0,5,28
2881,174.51,1,retriever,dog,59,1,22,28
2882,186.59,0,retriever,dog,52,3,23,16
2883,243.98,0,labrador,dog,44,1,1,49
2884,94.87,0,retriever,dog,34,0,8,48
2885,616.01,0,labrador,dog,38,2,14,7
2886,229.64,0,persian,cat,33,1,24,30
2887,157.18,0,persian,cat,48,2,3,11
2888,223.19,0,labrador,dog,34,1,3,38
2889,262.31,0,bulldog,dog,28,1,10,59
2890,445.39,0,retriever,dog,30,1,3,6
2891,209.55,1,bulldog,dog,37,3,6,32
2892,111.11,0,spaniel,dog,32,2,6,12
2893,247.58,0,labrador,dog,55,1,12,11
2894,269.98,0,persian,cat,31,0,9,44
2895,207.42,0,siamese,cat,43,0,21,24
2896,300.04,0,retriever,dog,50,1,4,35
2897,243.14,0,persian,cat,54,2,11,14
2898,144.39,0,spaniel,dog,44,2,10,6
2899,317.87,1,bengal,cat,47,5,6,16
2900,119.74,0,bulldog,dog,49,0,5,45
2901,137.31,0,bengal,cat,40,3,7,38
2902,460.76,0,labrador,dog,46,1,3,52
2903,251.72,1,bengal,cat,37,2,4,54
2904,290.58,0,labrador,dog,51,3,18,8
2905,351.15,0,retriever,dog,47,0,4,49
2906,341.65,0,bengal,cat,51,1,2,57
2907,271.17,0,siamese,cat,25,2,11,50
2908,218.18,0,bulldog,dog,36,2,11,2
2909,160.22,0,poodle,dog,36,0,10,45
2910,194.69,0,retriever,dog,30,3,6,39
2911,204.91,0,bulldog,dog,38,7,3,54
2912,145.82,0,bulldog,dog,35,0,12,6
2913,326.14,0,maine_coon,cat,49,0,9,2
2914,248.92,0,maine_coon,cat,44,0,9,39
2915,324.97,1,labrador,dog,49,0,17,47
2916,82.24,0,persian,cat,45,2,6,28
2917,196.69,0,bengal,cat,35,5,17,37
2918,304.93,0,bulldog,dog,37,1,2,20
2919,216.79,0,spaniel,dog,35,1,18,29
2920,123.78,0,poodle,dog,49,1,5,47
2921,329.55,0,persian,cat,34,2,13,26
2922,141.56,0,poodle,dog,43,0,8,55
2923,358.61,0,poodle,dog,36,3,12,33
2924,283.93,0,poodle,dog,44,1,5,53
2925,521.53,0,ragdoll,cat,28,2,5,7
2926,655.88,0,labrador,dog,32,1,1,51
2927,169.32,0,poodle,dog,35,2,4,11
2928,214.95,0,poodle,dog,50,2,21,47
2929,402.42,0,labrador,dog,46,3,18,45
2930,146.4,0,labrador,dog,39,1,5,40
2931,496.36,1,persian,cat,50,3,13,34
2932,409.96,0,poodle,dog,55,1,6,32
2933,197.96,0,retriever,dog,35,2,9,28
2934,80.71,0,spaniel,dog,61,2,7,18
2935,428.25,0,spaniel,dog,20,1,15,11
2936,327.99,0,ragdoll,cat,38,1,5,25
2937,182.12,1,poodle,dog,34,3,4,38
2938,495.21,0,siamese,cat,38,1,6,28
2939,371.22,0,poodle,dog,34,0,9,15
2940,99.25,0,bulldog,dog,64,2,33,45
2941,181.04,0,maine_coon,cat,18,2,3,2
2942,197.1,0,maine_coon,cat,39,2,25,25
2943,275.16,0,retriever,dog,41,1,2,21
2944,328.52,0,retriever,dog,20,1,7,51
2945,364.7,0,spaniel,dog,47,0,11,44
2946,208.68,0,maine_coon,cat,33,0,11,54
2947,239.99,0,spaniel,dog,41,0,7,59
2948,658.99,0,labrador,dog,54,1,2,13
2949,242.31,0,labrador,dog,44,4,9,34
2950,611.13,0,retriever,dog,38,0,17,47
2951,326.33,0,labrador,dog,36,3,18,6
2952,170.91,1,spaniel,dog,40,2,8,7
2953,376.14,0,siamese,cat,41,2,13,8
2954,109.16,0,ragdoll,cat,31,0,0,54
2955,883.73,0,labrador,dog,40,1,1,44
2956,161.34,0,labrador,dog,45,1,20,40
2957,91.01,0,maine_coon,cat,30,2,3,33
2958,307.14,0,spaniel,dog,55,0,2,40
2959,975.55,0,spaniel,dog,37,3,12,58
2960,245.77,1,maine_coon,cat,60,1,2,44
2961,173.48,0,poodle,dog,48,0,1,12
2962,716.02,1,poodle,dog,38,0,3,19
2963,192.43,0,persian,cat,40,0,8,42
2964,189.8,0,poodle,dog,32,2,3,24
2965,214.88,0,persian,cat,31,2,13,57
2966,214.28,0,retriever,dog,57,2,22,8
2967,482.19,0,siamese,cat,34,3,10,47
2968,267.79,0,spaniel,dog,43,1,6,22
2969,486.36,0,bulldog,dog,43,2,5,22
2970,161.7,0,poodle,dog,43,5,3,26
2971,111.81,1,labrador,dog,34,0,8,8
2972,235.3,0,ragdoll,cat,44,2,16,42
2973,272.98,0,persian,cat,39,1,10,13
2974,224.73,0,labrador,dog,33,1,7,27
2975,117.06,0,spaniel,dog,38,1,5,46
2976,115.91,0,labrador,dog,58,0,11,45
2977,364.47,0,maine_coon,cat,24,0,5,22
2978,318.22,0,spaniel,dog,46,0,7,4
2979,483.45,0,poodle,dog,50,1,23,47
2980,220.16,0,retriever,dog,51,1,9,41
2981,314.77,0,bulldog,dog,55,1,10,31
2982,359.86,0,spaniel,dog,28,0,18,2
2983,288.28,0,spaniel,dog,60,1,7,29
2984,244.44,0,poodle,dog,27,2,23,27
2985,222.76,0,maine_coon,cat,35,0,20,3
2986,303.0,0,siamese,cat,38,2,7,21
2987,1065.0,0,poodle,dog,29,2,7,54
2988,188.95,0,bulldog,dog,35,1,3,35
2989,214.56,0,persian,cat,43,3,2,52
2990,248.45,0,poodle,dog,36,1,13,14
2991,428.67,0,bulldog,dog,41,0,4,56
2992,226.92,1,bengal,cat,31,4,7,4
2993,170.75,0,bulldog,dog,39,2,2,2
2994,184.43,0,poodle,dog,53,2,2,41
2995,152.45,0,retriever,dog,47,0,5,39
2996,255.21,0,retriever,dog,33,1,4,26
2997,479.68,0,poodle,dog,43,2,7,9
2998,345.32,1,bulldog,dog,21,1,12,12
2999,182.53,0,spaniel,dog,46,4,11,3
3000,181.96,0,maine_coon,cat,46,1,4,53
3001,148.7,0,siamese,cat,47,1,2,29
3002,134.83,0,poodle,dog,24,2,29,20
3003,211.48,1,bengal,cat,26,2,10,16
3004,150.33,0,labrador,dog,32,1,11,31
3005,248.26,0,retriever,dog,41,1,9,56
3006,374.63,1,labrador,dog,32,1,5,46
3007,278.99,0,bulldog,dog,50,3,8,4
3008,201.52,0,persian,cat,53,1,1,54
3009,216.61,0,ragdoll,cat,30,0,4,30
3010,802.18,0,poodle,dog,49,0,14,9
3011,152.69,0,retriever,dog,55,1,1,15
3012,148.88,1,poodle,dog,21,1,9,28
3013,134.66,0,spaniel,dog,42,0,1,17
3014,266.06,0,bengal,cat,46,0,4,11
3015,250.7,0,retriever,dog,28,1,5,41
3016,112.78,0,spaniel,dog,36,1,6,42
3017,86.86,0,maine_coon,cat,28,1,13,48
3018,211.73,0,bulldog,dog,61,0,17,41
3019,397.91,1,siamese,cat,56,2,14,11
3020,200.26,0,bulldog,dog,53,1,2,9
3021,89.57,0,persian,cat,41,2,13,30
3022,256.63,0,retriever,dog,43,1,10,49
3023,159.61,0,poodle,dog,24,0,4,35
3024,144.64,1,bengal,cat,57,6,12,11
3025,193.88,0,spaniel,dog,51,2,16,3
3026,183.68,0,poodle,dog,45,0,3,37
3027,251.14,0,persian,cat,64,1,5,53
3028,273.11,0,poodle,dog,49,1,15,1
3029,93.83,0,poodle,dog,35,0,27,47
3030,246.43,1,ragdoll,cat,44,4,5,19
3031,297.64,0,retriever,dog,47,2,1,50
3032,316.94,0,retriever,dog,72,2,6,1
3033,96.24,0,bulldog,dog,51,2,15,37
3034,251.57,0,ragdoll,cat,31,3,13,15
3035,204.31,0,bengal,cat,44,0,2,56
3036,185.94,0,persian,cat,38,2,5,35
3037,330.48,0,bengal,cat,60,2,11,16
3038,443.6,0,maine_coon,cat,52,1,10,5
3039,221.31,0,poodle,dog,33,1,3,15
3040,242.33,0,bulldog,dog,32,1,4,39
3041,203.56,0,ragdoll,cat,34,2,20,39
3042,351.98,0,spaniel,dog,32,1,16,50
3043,236.45,0,spaniel,dog,23,1,5,51
3044,138.28,0,retriever,dog,46,1,3,57
3045,179.26,0,maine_coon,cat,50,0,22,57
3046,135.79,0,poodle,dog,45,0,12,1
3047,147.1,0,persian,cat,49,4,8,12
3048,324.0,0,siamese,cat,40,2,9,36
3049,396.11,1,labrador,dog,31,2,10,53
3050,429.4,1,labrador,dog,37,1,3,37
3051,221.93,0,spaniel,dog,63,0,6,38
3052,149.4,0,bengal,cat,52,1,8,4
3053,276.05,0,labrador,dog,37,4,9,22
3054,137.62,0,maine_coon,cat,23,1,7,12
3055,378.72,0,labrador,dog,61,2,9,58
3056,266.4,0,persian,cat,42,2,2,33
3057,660.36,1,ragdoll,cat,56,1,9,38
3058,231.62,0,poodle,dog,42,1,4,3
3059,558.54,0,poodle,dog,41,2,19,47
3060,210.22,0,labrador,dog,43,2,1,24
3061,375.79,0,bengal,cat,45,0,3,5
3062,149.17,1,siamese,cat,48,2,2,15
3063,170.71,1,spaniel,dog,39,0,6,47
3064,98.91,0,retriever,dog,45,2,5,54
3065,292.59,0,bulldog,dog,50,2,9,36
3066,151.98,0,retriever,dog,40,0,8,7
3067,367.72,0,bulldog,dog,55,1,10,8
3068,798.66,0,poodle,dog,37,0,4,22
3069,283.29,0,maine_coon,cat,54,2,12,18
3070,182.08,0,retriever,dog,50,2,11,8
3071,241.69,0,retriever,dog,33,0,2,14
3072,392.39,0,bulldog,dog,35,1,22,4
3073,195.25,0,spaniel,dog,33,1,17,17
3074,296.22,0,labrador,dog,44,3,5,12
3075,223.15,0,bulldog,dog,34,3,3,58
3076,168.17,0,bulldog,dog,55,2,30,20
